,sentences,narration_is_0_dialogue_is_1,sentence_length,all_pos_counts,parts_of_speech_total_count,POS_ADP_count,POS_DET_count,POS_ADJ_count,POS_CCONJ_count,POS_ADV_count,POS_NOUN_count,POS_PRON_count,POS_VERB_count,POS_PROPN_count,POS_PUNCT_count,POS_AUX_count,POS_NUM_count,POS_PART_count,POS_SCONJ_count,POS_INTJ_count,POS_X_count,POS_SYM_count,%POS_ADP_count,%POS_DET_count,%POS_ADJ_count,%POS_CCONJ_count,%POS_ADV_count,%POS_NOUN_count,%POS_PRON_count,%POS_VERB_count,%POS_PROPN_count,%POS_PUNCT_count,%POS_AUX_count,%POS_NUM_count,%POS_PART_count,%POS_SCONJ_count,%POS_INTJ_count,%POS_X_count,%POS_SYM_count
4389,"Whilst I was there the fire broke out, and this perplexed me still more.",0,14,"[['SCONJ', 1], ['PRON', 4], ['AUX', 1], ['DET', 1], ['NOUN', 1], ['VERB', 2], ['ADP', 1], ['PUNCT', 2], ['CCONJ', 1], ['ADV', 2]]",16,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.25,6.25,0.0,6.25,12.5,6.25,25.0,12.5,0.0,12.5,6.25,0.0,0.0,6.25,0.0,0.0,0.0
4390,"However, I was still determined not to stay in the place.",0,11,"[['ADV', 2], ['PUNCT', 2], ['PRON', 1], ['AUX', 1], ['VERB', 2], ['PART', 2], ['ADP', 1], ['DET', 1], ['NOUN', 1]]",13,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.692,7.692,0.0,0.0,15.385,7.692,7.692,15.385,0.0,15.385,7.692,0.0,15.385,0.0,0.0,0.0,0.0
4391,"I went to the railway-station, which was now quiet, and inquired of the solitary man on duty there concerning the trains.",0,21,"[['PRON', 2], ['VERB', 3], ['ADP', 3], ['DET', 3], ['NOUN', 5], ['PUNCT', 4], ['AUX', 1], ['ADV', 2], ['ADJ', 2], ['CCONJ', 1]]",26,3.0,3.0,2.0,1.0,2.0,5.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538,11.538,7.692,3.846,7.692,19.231,7.692,11.538,0.0,15.385,3.846,0.0,0.0,0.0,0.0,0.0,0.0
4392,It was not till I had left the man that I saw the effect the fire might have on my history.,0,21,"[['PRON', 5], ['AUX', 3], ['PART', 1], ['SCONJ', 1], ['VERB', 3], ['DET', 3], ['NOUN', 4], ['ADP', 1], ['PUNCT', 1]]",22,1.0,3.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.545,13.636,0.0,0.0,0.0,18.182,22.727,13.636,0.0,4.545,13.636,0.0,4.545,4.545,0.0,0.0,0.0
4393,"I considered also, though not in any detailed manner, that the event, by attracting the attention of the village to my former abode, might set people on my track should they doubt my death, and a sudden dread of having to go back again to Knapwater -- a place which had seemed inimical to me from first to last -- prompted me to run back and bribe the porter to secrecy.",0,71,"[['PRON', 8], ['VERB', 10], ['ADV', 5], ['PUNCT', 8], ['SCONJ', 2], ['PART', 3], ['ADP', 11], ['DET', 7], ['ADJ', 5], ['NOUN', 12], ['AUX', 3], ['CCONJ', 2], ['PROPN', 1]]",77,11.0,7.0,5.0,2.0,5.0,12.0,8.0,10.0,1.0,8.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,14.286,9.091,6.494,2.597,6.494,15.584,10.39,12.987,1.299,10.39,3.896,0.0,3.896,2.597,0.0,0.0,0.0
4394,"I then walked on to Anglebury, lingering about the outskirts of the town till the morning train came in, when I proceeded by it to London, and then took these lodgings, where I have been supporting myself ever since by needlework, endeavouring to save enough money to pay my passage home to America, but making melancholy progress in my attempt.",0,60,"[['PRON', 7], ['ADV', 4], ['VERB', 10], ['ADP', 10], ['PROPN', 3], ['PUNCT', 7], ['DET', 4], ['NOUN', 10], ['SCONJ', 4], ['CCONJ', 2], ['AUX', 2], ['PART', 2], ['ADJ', 2]]",67,10.0,4.0,2.0,2.0,4.0,10.0,7.0,10.0,3.0,7.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,14.925,5.97,2.985,2.985,5.97,14.925,10.448,14.925,4.478,10.448,2.985,0.0,2.985,5.97,0.0,0.0,0.0
4395,"However, all that is changed -- can I be otherwise than happy at it?",0,14,"[['ADV', 2], ['PUNCT', 3], ['PRON', 4], ['AUX', 3], ['VERB', 1], ['ADP', 2], ['ADJ', 1]]",16,2.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,12.5,0.0,25.0,6.25,0.0,18.75,18.75,0.0,0.0,0.0,0.0,0.0,0.0
4396,Of course not.,0,3,"[['ADV', 2], ['PART', 1], ['PUNCT', 1]]",4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
4397,I am happy.,0,3,"[['PRON', 1], ['AUX', 1], ['ADJ', 1], ['PUNCT', 1]]",4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,"Tell me what I am to do, and believe me still to be your faithful wife, EUNICE.",0,17,"[['VERB', 3], ['PRON', 5], ['AUX', 2], ['PART', 2], ['PUNCT', 3], ['CCONJ', 1], ['ADV', 1], ['ADJ', 1], ['NOUN', 1], ['PROPN', 1]]",20,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,25.0,15.0,5.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
4399,"‘""My name here is (as before) ‘""MRS. RONDLEY, and my address, 79 ADDINGTON STREET, LAMBETH.’"" The name and address were written on a separate slip of paper.",0,27,"[['PUNCT', 14], ['PRON', 2], ['NOUN', 6], ['ADV', 2], ['AUX', 2], ['ADP', 3], ['PROPN', 5], ['CCONJ', 2], ['NUM', 1], ['DET', 2], ['VERB', 1], ['ADJ', 1]]",41,3.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,5.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.317,4.878,2.439,4.878,4.878,14.634,4.878,2.439,12.195,34.146,4.878,2.439,0.0,0.0,0.0,0.0,0.0
4400,"‘So it’s to be all right at last then,’ said Manston’s friend.",0,12,"[['PUNCT', 4], ['ADV', 4], ['PRON', 1], ['VERB', 2], ['PART', 2], ['AUX', 1], ['ADP', 1], ['ADJ', 1], ['PROPN', 1], ['NOUN', 1]]",18,1.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.556,0.0,5.556,0.0,22.222,5.556,5.556,11.111,5.556,22.222,5.556,0.0,11.111,0.0,0.0,0.0,0.0
4401,‘But after all there’s another woman in the case.,0,9,"[['PUNCT', 2], ['CCONJ', 1], ['ADV', 2], ['PRON', 1], ['VERB', 1], ['DET', 2], ['NOUN', 2], ['ADP', 1]]",12,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,16.667,0.0,8.333,16.667,16.667,8.333,8.333,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4402,You don’t seem very sorry for the little thing who is put to such distress by this turn of affairs?,0,20,"[['PRON', 2], ['AUX', 2], ['PART', 1], ['VERB', 2], ['ADV', 1], ['ADJ', 3], ['ADP', 4], ['DET', 2], ['NOUN', 4], ['PUNCT', 1]]",22,4.0,2.0,3.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,18.182,9.091,13.636,0.0,4.545,18.182,9.091,9.091,0.0,4.545,9.091,0.0,4.545,0.0,0.0,0.0,0.0
4403,"I wonder you can let her go so coolly.’ The speaker was looking out between the mullions of the window -- noticing that some of the lights were glazed in lozenges, some in squares -- as he said the words, otherwise he would have seen the passionate expression of agonized hopelessness that flitted across the steward’s countenance when the remark was made.",0,62,"[['PRON', 8], ['VERB', 11], ['AUX', 6], ['ADV', 3], ['PUNCT', 7], ['DET', 8], ['NOUN', 11], ['ADP', 8], ['SCONJ', 3], ['ADJ', 1], ['PROPN', 1], ['PART', 1]]",68,8.0,8.0,1.0,0.0,3.0,11.0,8.0,11.0,1.0,7.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,11.765,11.765,1.471,0.0,4.412,16.176,11.765,16.176,1.471,10.294,8.824,0.0,1.471,4.412,0.0,0.0,0.0
4404,"He did not see it, and Manston answered after a short interval.",0,12,"[['PRON', 2], ['AUX', 1], ['PART', 1], ['VERB', 2], ['PUNCT', 2], ['CCONJ', 1], ['PROPN', 1], ['ADP', 1], ['DET', 1], ['ADJ', 1], ['NOUN', 1]]",14,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.143,7.143,7.143,7.143,0.0,7.143,14.286,14.286,7.143,14.286,7.143,0.0,7.143,0.0,0.0,0.0,0.0
4405,"The way in which he spoke of the young girl who had believed herself his wife, whom, a few short days ago, he had openly idolized, and whom, in his secret heart, he idolized still, as far as such a form of love was compatible with his nature, showed that from policy or otherwise, he meant to act up to the requirements of the position into which fate appeared determined to drive him.",0,73,"[['DET', 7], ['NOUN', 12], ['ADP', 11], ['PRON', 14], ['VERB', 9], ['ADJ', 6], ['AUX', 3], ['PUNCT', 10], ['ADV', 6], ['CCONJ', 2], ['SCONJ', 1], ['PART', 2]]",83,11.0,7.0,6.0,2.0,6.0,12.0,14.0,9.0,0.0,10.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,13.253,8.434,7.229,2.41,7.229,14.458,16.867,10.843,0.0,12.048,3.614,0.0,2.41,1.205,0.0,0.0,0.0
4406,"‘That’s neither here nor there,’ he said; ‘it is a point of honour to do as I am doing, and there’s an end of it.’ ‘Yes.",0,26,"[['PUNCT', 10], ['PRON', 6], ['VERB', 5], ['CCONJ', 3], ['ADV', 2], ['AUX', 2], ['DET', 2], ['NOUN', 3], ['ADP', 2], ['PART', 1], ['SCONJ', 1], ['INTJ', 1]]",38,2.0,2.0,0.0,3.0,2.0,3.0,6.0,5.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,5.263,5.263,0.0,7.895,5.263,7.895,15.789,13.158,0.0,26.316,5.263,0.0,2.632,2.632,2.632,0.0,0.0
4407,Only I thought you used not to care overmuch about your first bargain.’ ‘I certainly did not at one time.,0,20,"[['ADV', 2], ['PRON', 4], ['VERB', 3], ['PART', 3], ['ADJ', 2], ['ADP', 2], ['NOUN', 2], ['PUNCT', 4], ['AUX', 1], ['NUM', 1]]",24,2.0,0.0,2.0,0.0,2.0,2.0,4.0,3.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,8.333,0.0,8.333,0.0,8.333,8.333,16.667,12.5,0.0,16.667,4.167,4.167,12.5,0.0,0.0,0.0,0.0
4408,"One is apt to feel rather weary of wives when they are so devilish civil under all aspects, as she used to be.",0,23,"[['NUM', 1], ['AUX', 3], ['ADJ', 4], ['PART', 2], ['VERB', 2], ['ADV', 2], ['ADP', 2], ['NOUN', 2], ['SCONJ', 2], ['PRON', 2], ['DET', 1], ['PUNCT', 2]]",25,2.0,1.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,4.0,16.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,12.0,4.0,8.0,8.0,0.0,0.0,0.0
4409,"But anything for a change -- Abigail is lost, but Michal is recovered.",0,13,"[['CCONJ', 2], ['PRON', 1], ['ADP', 1], ['DET', 1], ['NOUN', 1], ['PUNCT', 3], ['PROPN', 2], ['AUX', 2], ['VERB', 2]]",15,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,6.667,0.0,13.333,0.0,6.667,6.667,13.333,13.333,20.0,13.333,0.0,0.0,0.0,0.0,0.0,0.0
4410,"You would hardly believe it, but she seems in fancy to be quite another bride -- in fact, almost as if she had really risen from the dead, instead of having only done so virtually.’ ‘You let the young pink one know that the other has come or is coming?’ ‘Cui bono?’ The steward meditated critically, showing a portion of his intensely wide and regular teeth within the ruby lips.",0,70,"[['PRON', 6], ['AUX', 6], ['ADV', 11], ['VERB', 10], ['PUNCT', 14], ['CCONJ', 3], ['ADP', 6], ['NOUN', 8], ['PART', 1], ['DET', 7], ['SCONJ', 3], ['ADJ', 6], ['PROPN', 1], ['X', 1]]",83,6.0,7.0,6.0,3.0,11.0,8.0,6.0,10.0,1.0,14.0,6.0,0.0,1.0,3.0,0.0,1.0,0.0,7.229,8.434,7.229,3.614,13.253,9.639,7.229,12.048,1.205,16.867,7.229,0.0,1.205,3.614,0.0,1.205,0.0
4411,"‘I cannot say anything to her that will do any good,’ he resumed.",0,13,"[['PUNCT', 4], ['PRON', 5], ['AUX', 2], ['PART', 1], ['VERB', 3], ['ADP', 1], ['DET', 1], ['NOUN', 1]]",18,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.556,5.556,0.0,0.0,0.0,5.556,27.778,16.667,0.0,22.222,11.111,0.0,5.556,0.0,0.0,0.0,0.0
4412,‘It would be awkward -- either seeing or communicating with her again.,0,12,"[['PUNCT', 3], ['PRON', 2], ['AUX', 2], ['ADJ', 1], ['CCONJ', 2], ['VERB', 2], ['ADP', 1], ['ADV', 1]]",14,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143,0.0,7.143,14.286,7.143,0.0,14.286,14.286,0.0,21.429,14.286,0.0,0.0,0.0,0.0,0.0,0.0
4413,The best plan to adopt will be to let matters take their course -- she’ll find it all out soon enough.’ Manston found himself alone a few minutes later.,0,29,"[['DET', 2], ['ADJ', 2], ['NOUN', 4], ['PART', 2], ['VERB', 5], ['AUX', 3], ['PRON', 5], ['PUNCT', 4], ['ADP', 1], ['ADV', 4], ['PROPN', 1]]",33,1.0,2.0,2.0,0.0,4.0,4.0,5.0,5.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.03,6.061,6.061,0.0,12.121,12.121,15.152,15.152,3.03,12.121,9.091,0.0,6.061,0.0,0.0,0.0,0.0
4414,"He buried his face in his hands, and murmured, ‘O my lost one!",0,13,"[['PRON', 4], ['VERB', 3], ['NOUN', 2], ['ADP', 1], ['PUNCT', 4], ['CCONJ', 1], ['INTJ', 1], ['NUM', 1]]",17,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.882,0.0,0.0,5.882,0.0,11.765,23.529,17.647,0.0,23.529,0.0,5.882,0.0,0.0,5.882,0.0,0.0
4415,O my Cytherea!,0,3,"[['INTJ', 1], ['PRON', 1], ['PROPN', 1], ['PUNCT', 1]]",4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
4416,That it should come to this is hard for me!,0,10,"[['SCONJ', 1], ['PRON', 3], ['AUX', 2], ['VERB', 1], ['ADP', 2], ['ADJ', 1], ['PUNCT', 1]]",11,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,18.182,0.0,9.091,0.0,0.0,0.0,27.273,9.091,0.0,9.091,18.182,0.0,0.0,9.091,0.0,0.0,0.0
4417,"‘Tis now all darkness -- ""a land of darkness as darkness itself; and of the shadow of death without any order, and where the light is as darkness.",0,28,"[['PUNCT', 6], ['VERB', 1], ['ADV', 1], ['DET', 5], ['NOUN', 9], ['ADP', 6], ['PRON', 1], ['CCONJ', 2], ['SCONJ', 1], ['AUX', 1]]",33,6.0,5.0,0.0,2.0,1.0,9.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.182,15.152,0.0,6.061,3.03,27.273,3.03,3.03,0.0,18.182,3.03,0.0,0.0,3.03,0.0,0.0,0.0
4418,"""’ Yes, the artificial bearing which this extraordinary man had adopted before strangers ever since he had overheard the conversation at the inn, left him now, and he mourned for Cytherea aloud.",1,32,"[['PUNCT', 6], ['INTJ', 1], ['DET', 4], ['ADJ', 2], ['NOUN', 4], ['PRON', 4], ['AUX', 2], ['VERB', 4], ['ADP', 3], ['ADV', 3], ['SCONJ', 1], ['PROPN', 2], ['CCONJ', 1]]",37,3.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,8.108,10.811,5.405,2.703,8.108,10.811,10.811,10.811,5.405,16.216,5.405,0.0,0.0,2.703,2.703,0.0,0.0
4419,4.,1,1,"[['X', 1], ['PUNCT', 1]]",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
4420,"THE TWELFTH OF FEBRUARY Knapwater Park is the picture -- at eleven o’clock on a muddy, quiet, hazy, but bright morning -- a morning without any blue sky, and without any shadows, the earth being enlivened and lit up rather by the spirit of an invisible sun than by its bodily presence.",1,52,"[['DET', 9], ['PROPN', 4], ['ADP', 10], ['AUX', 2], ['NOUN', 10], ['PUNCT', 8], ['NUM', 1], ['ADJ', 7], ['CCONJ', 3], ['VERB', 2], ['ADV', 1], ['PRON', 1]]",58,10.0,9.0,7.0,3.0,1.0,10.0,1.0,2.0,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,17.241,15.517,12.069,5.172,1.724,17.241,1.724,3.448,6.897,13.793,3.448,1.724,0.0,0.0,0.0,0.0,0.0
4421,"The local Hunt had met for the day’s sport on the open space of ground immediately in front of the steward’s residence -- called in the list of appointments, ‘Old House, Knapwater’ -- the meet being here once every season, for the pleasure of Miss Aldclyffe and her friends.",1,49,"[['DET', 8], ['ADJ', 2], ['PROPN', 8], ['AUX', 2], ['VERB', 2], ['ADP', 9], ['NOUN', 11], ['PART', 2], ['ADV', 3], ['PUNCT', 8], ['CCONJ', 1], ['PRON', 1]]",57,9.0,8.0,2.0,1.0,3.0,11.0,1.0,2.0,8.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,15.789,14.035,3.509,1.754,5.263,19.298,1.754,3.509,14.035,14.035,3.509,0.0,3.509,0.0,0.0,0.0,0.0
4422,"Leaning out from one of the first-floor windows, and surveying with the keenest interest the lively picture of pink and black coats, rich-coloured horses, and sparkling bits and spurs, was the returned and long-lost woman, Mrs<prd> Manston.",1,37,"[['VERB', 6], ['ADP', 5], ['NUM', 1], ['DET', 4], ['ADJ', 6], ['PUNCT', 9], ['NOUN', 9], ['CCONJ', 5], ['AUX', 1], ['ADV', 1], ['PROPN', 3], ['X', 2]]",52,5.0,4.0,6.0,5.0,1.0,9.0,0.0,6.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9.615,7.692,11.538,9.615,1.923,17.308,0.0,11.538,5.769,17.308,1.923,1.923,0.0,0.0,0.0,3.846,0.0
4423,"The eyes of those forming the brilliant group were occasionally turned towards her, showing plainly that her adventures were the subject of conversation equally with or more than the chances of the coming day.",1,34,"[['DET', 5], ['NOUN', 7], ['ADP', 6], ['PRON', 3], ['VERB', 4], ['ADJ', 2], ['AUX', 2], ['ADV', 3], ['PUNCT', 2], ['SCONJ', 1], ['CCONJ', 1]]",36,6.0,5.0,2.0,1.0,3.0,7.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,16.667,13.889,5.556,2.778,8.333,19.444,8.333,11.111,0.0,5.556,5.556,0.0,0.0,2.778,0.0,0.0,0.0
4424,"She did not flush beneath their scrutiny; on the contrary, she seemed rather to enjoy it, her eyes being kindled with a light of contented exultation, subdued to square with the circumstances of her matronly position.",1,36,"[['PRON', 6], ['AUX', 2], ['PART', 3], ['VERB', 6], ['ADP', 6], ['NOUN', 7], ['PUNCT', 5], ['DET', 3], ['ADV', 1], ['ADJ', 2]]",41,6.0,3.0,2.0,0.0,1.0,7.0,6.0,6.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,14.634,7.317,4.878,0.0,2.439,17.073,14.634,14.634,0.0,12.195,4.878,0.0,7.317,0.0,0.0,0.0,0.0
4425,"She was, at the distance from which they surveyed her, an attractive woman -- comely as the tents of Kedar.",1,20,"[['PRON', 4], ['AUX', 1], ['PUNCT', 4], ['ADP', 4], ['DET', 3], ['NOUN', 3], ['VERB', 1], ['ADJ', 1], ['ADV', 1], ['PROPN', 1]]",23,4.0,3.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.391,13.043,4.348,0.0,4.348,13.043,17.391,4.348,4.348,17.391,4.348,0.0,0.0,0.0,0.0,0.0,0.0
4426,But to a close observer it was palpable enough that God did not do all the picture.,1,17,"[['CCONJ', 1], ['ADP', 1], ['DET', 3], ['ADJ', 2], ['NOUN', 2], ['PRON', 1], ['AUX', 2], ['ADV', 1], ['SCONJ', 1], ['PROPN', 1], ['PART', 1], ['VERB', 1], ['PUNCT', 1]]",18,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.556,16.667,11.111,5.556,5.556,11.111,5.556,5.556,5.556,5.556,11.111,0.0,5.556,5.556,0.0,0.0,0.0
4427,"Appearing at least seven years older than Cytherea, she was probably her senior by double the number, the artificial means employed to heighten the natural good appearance of her face being very cleverly applied.",1,34,"[['VERB', 4], ['ADV', 5], ['NUM', 1], ['NOUN', 5], ['ADJ', 5], ['ADP', 3], ['PROPN', 1], ['PUNCT', 3], ['PRON', 3], ['AUX', 2], ['DET', 4], ['PART', 1]]",37,3.0,4.0,5.0,0.0,5.0,5.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.108,10.811,13.514,0.0,13.514,13.514,8.108,10.811,2.703,8.108,5.405,2.703,2.703,0.0,0.0,0.0,0.0
4428,"Her form was full and round, its voluptuous maturity standing out in strong contrast to the memory of Cytherea’s lissom girlishness.",1,21,"[['PRON', 2], ['NOUN', 5], ['AUX', 1], ['ADJ', 4], ['CCONJ', 1], ['PUNCT', 2], ['VERB', 2], ['ADP', 4], ['DET', 1], ['PROPN', 1], ['PART', 1]]",24,4.0,1.0,4.0,1.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.667,4.167,16.667,4.167,0.0,20.833,8.333,8.333,4.167,8.333,4.167,0.0,4.167,0.0,0.0,0.0,0.0
4429,"It seems to be an almost universal rule that a woman who once has courted, or who eventually will court, the society of men on terms dangerous to her honour cannot refrain from flinging the meaning glance whenever the moment arrives in which the glance is strongly asked for, even if her life and whole future depended upon that moment’s abstinence.",1,61,"[['PRON', 6], ['VERB', 7], ['PART', 3], ['AUX', 5], ['DET', 7], ['ADV', 5], ['ADJ', 3], ['NOUN', 15], ['SCONJ', 4], ['PUNCT', 4], ['CCONJ', 2], ['ADP', 6]]",67,6.0,7.0,3.0,2.0,5.0,15.0,6.0,7.0,0.0,4.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,8.955,10.448,4.478,2.985,7.463,22.388,8.955,10.448,0.0,5.97,7.463,0.0,4.478,5.97,0.0,0.0,0.0
4430,"Had a cautious, uxorious husband seen in his wife’s countenance what might now have been seen in this dark-eyed woman’s as she caught a stray glance of flirtation from one or other of the red-coated gallants outside, he would have passed many days in an agony of restless jealousy and doubt.",1,51,"[['VERB', 5], ['DET', 5], ['ADJ', 10], ['PUNCT', 5], ['NOUN', 11], ['ADP', 7], ['PRON', 4], ['PART', 2], ['AUX', 5], ['ADV', 2], ['SCONJ', 1], ['NUM', 1], ['CCONJ', 2]]",60,7.0,5.0,10.0,2.0,2.0,11.0,4.0,5.0,0.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,11.667,8.333,16.667,3.333,3.333,18.333,6.667,8.333,0.0,8.333,8.333,1.667,3.333,1.667,0.0,0.0,0.0
4431,"But Manston was not such a husband, and he was, moreover, calmly attending to his business at the other end of the manor.",1,23,"[['CCONJ', 2], ['PROPN', 1], ['AUX', 2], ['PART', 1], ['DET', 4], ['NOUN', 4], ['PUNCT', 4], ['PRON', 2], ['ADV', 2], ['VERB', 1], ['ADP', 3], ['ADJ', 1]]",27,3.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11.111,14.815,3.704,7.407,7.407,14.815,7.407,3.704,3.704,14.815,7.407,0.0,3.704,0.0,0.0,0.0,0.0
4432,"The steward had fetched home his wife in the most matter-of-fact way a few days earlier, walking round the village with her the very next morning -- at once putting an end, by this simple solution, to all the riddling inquiries and surmises that were rank in the village and its neighbourhood.",1,52,"[['DET', 10], ['ADV', 6], ['AUX', 2], ['VERB', 4], ['PRON', 4], ['NOUN', 13], ['ADP', 8], ['PUNCT', 7], ['ADJ', 4], ['CCONJ', 2]]",60,8.0,10.0,4.0,2.0,6.0,13.0,4.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333,16.667,6.667,3.333,10.0,21.667,6.667,6.667,0.0,11.667,3.333,0.0,0.0,0.0,0.0,0.0,0.0
4433,"Some men said that this woman was as far inferior to Cytherea as earth to heaven; others, older and sager, thought Manston better off with such a wife than he would have been with one of Cytherea’s youthful impulses, and inexperience in household management.",1,44,"[['DET', 4], ['NOUN', 9], ['VERB', 2], ['SCONJ', 2], ['AUX', 4], ['ADV', 3], ['ADJ', 4], ['ADP', 8], ['PROPN', 4], ['PUNCT', 5], ['CCONJ', 2], ['PRON', 1], ['NUM', 1], ['PART', 1]]",50,8.0,4.0,4.0,2.0,3.0,9.0,1.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,16.0,8.0,8.0,4.0,6.0,18.0,2.0,4.0,8.0,10.0,8.0,2.0,2.0,4.0,0.0,0.0,0.0
4434,All felt their curiosity dying out of them.,1,8,"[['PRON', 3], ['VERB', 2], ['NOUN', 1], ['ADP', 2], ['PUNCT', 1]]",9,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.222,0.0,0.0,0.0,0.0,11.111,33.333,22.222,0.0,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
